"","bamfile","mean_depth","proportion_of_reference_covered","pop"
"131","GREV_09_EKDL210004790-1a-AK11659-AK16242_HHJYYDSX2_L3",2.69979594013599,0.775108011501942,"GRE"
"132","GREV_10_EKDL210007863-1a-AK18650-AK23751_HLNT5DSX2_L2",1.57010834107193,0.669067956753652,"GRE"
"133","GREV_11_EKDL200012859-1a-AK11490-AK14430_HNLVYDSXY_L1",1.46243438492494,0.651681271075336,"GRE"
"134","GREV_12_EKDL200012859-1a-AK11158-AK16267_HNLVYDSXY_L1",0.983269317796396,0.519139283826997,"GRE"
"135","GREV_13_EKDL210005548-1a-AK11195-AK16227_HHJKNDSX2_L4",1.18439125960856,0.599163616343179,"GRE"
"136","GREV_14_EKDL210007863-1a-AK19099-AK34207_HLNT5DSX2_L2",1.27242626418394,0.576817486639622,"GRE"
"137","GREV_15_EKDL210004790-1a-AK12626-AK16295_HHJYYDSX2_L3",1.476994622926,0.648525921388206,"GRE"
"138","GREV_16_EKDL210004788-1a-AK11661-AK16241_HHJYYDSX2_L1",1.24473888386758,0.605556628042406,"GRE"
"139","GREV_17_EKDL210005548-1a-AK11490-AK14430_HHJKNDSX2_L4",1.657283713857,0.686289092453055,"GRE"
"140","HAFR_01_EKDL200012859-1a-AK11714-AK16250_HNLVYDSXY_L1",1.08775036685406,0.576909933298126,"HAF"
"141","HAFR_02_EKDL210007863-1a-AK19152-AK23701_HLNT5DSX2_L2",1.06112859958943,0.543064173945841,"HAF"
"142","HAFR_03_EKDL210007863-1a-AK19092-AK23692_HLNT5DSX2_L2",1.72294535095942,0.685842026864191,"HAF"
"143","HAFR_04_EKDL210004790-1a-AK11436-AK16240_HHJYYDSX2_L3",1.50447209574237,0.659915615194503,"HAF"
"144","HAFR_05_EKDL210007863-1a-AK19109-AK31194_HLNT5DSX2_L2",1.2793871644979,0.619840295233367,"HAF"
"145","HAFR_06_EKDL210007863-1a-AK18986-AK34202_HLNT5DSX2_L2",1.43993949751623,0.654038518688194,"HAF"
"146","HAFR_07_EKDL210004790-1a-AK11375-AK16261_HHJYYDSX2_L3",1.02796533096223,0.559013165262606,"HAF"
"147","HAFR_08_EKDL210004789-1a-AK11675-AK16223_HHJYYDSX2_L2",1.20300295149979,0.591241074294409,"HAF"
"148","HAFR_09_EKDL210007863-1a-AK19003-AK23702_HLNT5DSX2_L2",1.95067211393025,0.710546751385018,"HAF"
"149","HAFR_10_EKDL210004789-1a-AK11683-AK16236_HHJYYDSX2_L2",1.36340457010347,0.631906694710785,"HAF"
"150","HAFR_11_EKDL210004790-1a-AK11718-AK16243_HHJYYDSX2_L3",1.15745055102247,0.568249570745537,"HAF"
"151","HAFR_13_EKDL210007863-1a-AK19133-AK18842_HLNT5DSX2_L2",1.50901672667234,0.617252129092544,"HAF"
"152","HAFR_14_EKDL210004790-1a-AK11495-AK16238_HHJYYDSX2_L3",1.0613056672336,0.566624912148084,"HAF"
"153","HAFR_15_EKDL210004789-1a-AK11526-AK16296_HHJYYDSX2_L2",1.24343144878969,0.61169878235528,"HAF"
"154","HAFR_16_EKDL210007863-1a-AK23704-AK22953_HLNT5DSX2_L2",2.5607834058451,0.740319037746802,"HAF"
"155","HAFR_17_EKDL210004788-1a-AK11428-AK16253_HHJYYDSX2_L1",1.29078494852256,0.611792450354809,"HAF"
"156","HAFR_18_EKDL210007863-1a-AK23705-AK23706_HLNT5DSX2_L2",0.830342143106702,0.474571299365335,"HAF"
"157","HAFR_19_EKDL200012859-1a-AK11398-AK16264_HNLVYDSXY_L1",1.22705305704334,0.607796959056403,"HAF"
"158","HAFR_23_EKDL200012859-1a-AK11416-AK16269_HNLVYDSXY_L1",1.37321388358643,0.635587640583097,"HAF"
"159","HAFR_25_EKDL200012859-1a-AK11375-AK16261_HNLVYDSXY_L1",1.64266051269589,0.681487872691383,"HAF"
"160","HAFR_99_EKDL200012859-1a-AK11401-AK7949_HNLVYDSXY_L1",1.41383252316232,0.646818361937907,"HAF"
"161","HALS_01_EKDL210007862-1a-AK19200-AK18813_HLNT5DSX2_L2",2.47074612570406,0.765917809536433,"HAL"
"162","HALS_02_EKDL210007862-1a-AK19206-AK18829_HLNT5DSX2_L2",1.99581107881651,0.725735103631876,"HAL"
"163","HALS_03_EKDL210007862-1a-AK19184-AK18843_HLNT5DSX2_L2",1.56426229669454,0.670005650648459,"HAL"
"164","HALS_04_EKDL210007862-1a-AK19191-AK18808_HLNT5DSX2_L2",1.99373999210552,0.72303372803513,"HAL"
"165","HALS_05_EKDL210007862-1a-AK16179-AK16180_HLNT5DSX2_L2",0.960672878444955,0.541925448250715,"HAL"
"166","HALS_06_EKDL210007862-1a-AK16195-AK16196_HLNT5DSX2_L2",1.31908532083145,0.626869350571571,"HAL"
"167","HALS_07_EKDL210007862-1a-AK16211-AK16212_HLNT5DSX2_L2",1.13617004602446,0.588442759415447,"HAL"
"168","HALS_08_EKDL210007862-1a-AK19027-AK19676_HLNT5DSX2_L2",1.28827010479785,0.625157771650668,"HAL"
"169","HALS_09_EKDL210007862-1a-AK19257-AK19684_HLNT5DSX2_L2",1.71123750713946,0.696187988036671,"HAL"
"170","HALS_10_EKDL210007862-1a-AK19278-AK19691_HLNT5DSX2_L2",2.21706285339843,0.762812463741803,"HAL"
"171","HALS_13_EKDL210007862-1a-AK19223-AK19696_HLNT5DSX2_L2",1.0195629732052,0.556201936566952,"HAL"
"172","HALS_14_EKDL210007862-1a-AK19088-AK19704_HLNT5DSX2_L2",1.74709827756769,0.698215865147887,"HAL"
"173","HALS_15_EKDL210007862-1a-AK19102-AK18815_HLNT5DSX2_L2",1.41378265096002,0.655067668650026,"HAL"
"174","HAUG_01_EKDL210004790-1a-AK11615-AK16297_HHJYYDSX2_L3",1.45910276472821,0.650550505074102,"HAU"
"175","HAUG_02_EKDL200012859-1a-AK11433-AK13293_HNLVYDSXY_L1",2.19777024640529,0.740230866947285,"HAU"
"176","HAUG_03_EKDL210004789-1a-AK11398-AK16264_HHJYYDSX2_L2",1.31657501051939,0.622408588943704,"HAU"
"177","HAUG_05_EKDL200012859-1a-AK11692-AK16230_HNLVYDSXY_L1",0.969987845990143,0.542907443727304,"HAU"
"178","HAUG_06_EKDL210004788-1a-AK11485-AK16252_HHJYYDSX2_L1",1.36242830723786,0.633049340817368,"HAU"
"179","HAUG_07_EKDL210004788-1a-AK11158-AK16267_HHJYYDSX2_L1",1.31521484334332,0.625224008424018,"HAU"
"180","HAUG_08_EKDL210004789-1a-AK12626-AK16295_HHJYYDSX2_L2",1.18602555840924,0.60001638042071,"HAU"
"181","HAUG_09_EKDL200012859-1a-AK11186-AK1268_HNLVYDSXY_L1",1.59938332021015,0.678553865426113,"HAU"
"182","HAUG_11_EKDL210004788-1a-AK11384-AK16224_HHJYYDSX2_L1",1.11262969535992,0.573771944600731,"HAU"
"183","HAUG_12_EKDL210004789-1a-AK11473-AK16281_HHJYYDSX2_L2",1.64757706644128,0.678223404108441,"HAU"
"184","HAUG_13_EKDL210004789-1a-AK11208-AK16233_HHJYYDSX2_L2",1.82002361549095,0.697827709451627,"HAU"
"185","HAUG_14_EKDL210004788-1a-AK11506-AK16290_HHJYYDSX2_L1",1.47901497620386,0.657767996550607,"HAU"
"186","HAUG_15_2_EKDL210007863-1a-AK19063-AK34200_HLNT5DSX2_L2",1.59069369442009,0.677974547716878,"HAU"
